Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P62244	P62244	2	2	2	40S ribosomal protein S15a	RPS15A	sp|P62244|RS15A_HUMAN 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2	1	2	2	2	17.7	17.7	17.7	14.839	130	130	0.0	13.847	3753700	2	717	2296;3674	True;True	2337;3753	2474;3977	2640;4248	2640;4248	132	4
P62249	P62249	8	8	8	40S ribosomal protein S16	RPS16	sp|P62249|RS16_HUMAN 40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2	1	8	8	8	52.1	52.1	52.1	16.445	146	146	0.0	49.837	24147000	8	718	340;740;1492;1914;2095;3210;4802;5303	True;True;True;True;True;True;True;True	343;753;1519;1954;2136;3267;4904;5416	366;796;1605;2063;2260;3476;5206;5738	389;850;1713;2203;2416;3720;5576;6157	389;850;1713;2203;2416;3720;5576;6157		
P62256	P62256	1	1	1	Ubiquitin-conjugating enzyme E2 H	UBE2H	sp|P62256|UBE2H_HUMAN Ubiquitin-conjugating enzyme E2 H OS=Homo sapiens OX=9606 GN=UBE2H PE=1 SV=1	1	1	1	1	8.2	8.2	8.2	20.655	183	183	0.00096712	6.9274	753820	1	719	2284	True	2325	2461	2625	2625		
P62258	P62258	10	10	9	14-3-3 protein epsilon	YWHAE	sp|P62258|1433E_HUMAN 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1	1	10	10	9	45.9	45.9	42.0	29.174	255	255	0.0	84.681	60500000	13	720	14;892;980;2315;2561;3131;3635;4979;5581;5657	True;True;True;True;True;True;True;True;True;True	14;909;910;998;2356;2607;3188;3701;5084;5696;5772	15;16;965;966;967;1060;2497;2772;3393;3924;5393;6035;6114	15;16;1035;1036;1037;1038;1039;1136;2670;2973;3630;4193;5778;6480;6560	15;1038;1136;2670;2973;3630;4193;5778;6480;6560	95;133;134	1;23;221
P62263	P62263	4	4	4	40S ribosomal protein S14	RPS14	sp|P62263|RS14_HUMAN 40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3	1	4	4	4	36.4	36.4	36.4	16.273	151	151	0.0	31.955	16132000	4	721	93;1248;2458;4844	True;True;True;True	94;1271;2502;4947	101;1352;2656;5251	106;1449;2846;5629	106;1449;2846;5629		
P62266	P62266	1	1	1	40S ribosomal protein S23	RPS23	sp|P62266|RS23_HUMAN 40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3	1	1	1	1	7.7	7.7	7.7	15.807	143	143	0.00096061	6.8824	3623600	1	722	4991	True	5096	5405	5790	5790		
P62269	P62269	6	6	6	40S ribosomal protein S18	RPS18	sp|P62269|RS18_HUMAN 40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3	1	6	6	6	38.2	38.2	38.2	17.718	152	152	0.0	43.847	19434000	7	723	169;2389;2660;5190;5255;5762	True;True;True;True;True;True	171;2433;2708;5299;5365;5882	181;2583;2880;5618;5685;6229	192;2771;3087;3088;6030;6098;6683	192;2771;3088;6030;6098;6683	135	71
P62277	P62277	4	4	4	40S ribosomal protein S13	RPS13	sp|P62277|RS13_HUMAN 40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2	1	4	4	4	29.1	29.1	29.1	17.222	151	151	0.0	24.258	21575000	6	724	1997;2046;2048;3147	True;True;True;True	2037;2086;2088;3204	2154;2155;2209;2211;3410	2303;2304;2362;2365;3647;3648	2303;2362;2365;3647		
P62280	P62280	5	5	5	40S ribosomal protein S11	RPS11	sp|P62280|RS11_HUMAN 40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3	1	5	5	5	34.2	34.2	34.2	18.431	158	158	0.0	31.949	9433200	5	725	941;968;1012;3860;5244	True;True;True;True;True	959;986;1030;3948;5353	1019;1046;1094;4189;5673	1092;1122;1174;4473;6086	1092;1122;1174;4473;6086		
P62304	P62304	1	1	1	Small nuclear ribonucleoprotein E	SNRPE	sp|P62304|RUXE_HUMAN Small nuclear ribonucleoprotein E OS=Homo sapiens OX=9606 GN=SNRPE PE=1 SV=1	1	1	1	1	12.0	12.0	12.0	10.803	92	92	0.0017699	6.4029	1905800	2	726	5297	True	5409;5410	5731;5732	6147;6148	6147	136	14
P62310	P62310	1	1	1	U6 snRNA-associated Sm-like protein LSm3	LSM3	sp|P62310|LSM3_HUMAN U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2	1	1	1	1	11.8	11.8	11.8	11.845	102	102	0.0	7.1826	919760	1	727	1809	True	1847	1947	2079	2079		
P62314	P62314	4	4	4	Small nuclear ribonucleoprotein Sm D1	SNRPD1	sp|P62314|SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1	1	4	4	4	37.0	37.0	37.0	13.281	119	119	0.0	26.682	13751000	4	728	1340;3435;3905;5615	True;True;True;True	1365;3495;3994;5730	1447;3708;4236;6069	1547;3962;4523;6514	1547;3962;4523;6514		
P62316	P62316	1	1	1	Small nuclear ribonucleoprotein Sm D2	SNRPD2	sp|P62316|SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1	1	1	1	1	8.5	8.5	8.5	13.527	118	118	0.00094429	6.7917	738630	1	729	3873	True	3961	4202	4486	4486		
P62318	P62318	1	1	1	Small nuclear ribonucleoprotein Sm D3	SNRPD3	sp|P62318|SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1	1	1	1	1	7.9	7.9	7.9	13.916	126	126	0.00095602	6.8617	1976400	1	730	4993	True	5098	5408	5796	5796		
P62330	P62330	2	2	2	ADP-ribosylation factor 6	ARF6	sp|P62330|ARF6_HUMAN ADP-ribosylation factor 6 OS=Homo sapiens OX=9606 GN=ARF6 PE=1 SV=2	1	2	2	2	16.6	16.6	16.6	20.082	175	175	0.0	14.184	2051000	3	731	1640;2381	True;True	1674;2425	1768;2575	1890;1891;2763	1891;2763		
P62333	P62333	5	5	5	26S protease regulatory subunit 10B	PSMC6	sp|P62333|PRS10_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1	1	5	5	5	16.7	16.7	16.7	44.172	389	389	0.0	31.411	3646100	5	732	321;1796;2520;3419;4803	True;True;True;True;True	324;1834;2565;3479;4905	345;1934;2725;3692;5207	365;2066;2921;3945;5577	365;2066;2921;3945;5577		
P62424	P62424	6	6	6	60S ribosomal protein L7a	RPL7A	sp|P62424|RL7A_HUMAN 60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2	1	6	6	6	24.4	24.4	24.4	29.995	266	266	0.0	37.711	11511000	7	733	178;2375;3181;3769;4668;5345	True;True;True;True;True;True	180;2418;3238;3853;4768;5458	190;2568;3447;4088;5057;5782;5783	201;2756;3690;4366;5395;6207;6208	201;2756;3690;4366;5395;6208		
Q15907;P62491;P57735	Q15907;P62491	7;7;1	7;7;1	7;7;1	Ras-related protein Rab-11B;Ras-related protein Rab-11A	RAB11B;RAB11A	sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3	3	7	7	7	33.9	33.9	33.9	24.488	218	218;216;213	0.0	46.499	9278700	7	734	229;418;661;716;1782;3749;4569	True;True;True;True;True;True;True	232;424;670;727;1820;3833;4667	244;450;708;769;1920;4067;4949	258;480;757;822;2052;4345;5278	258;480;757;822;2052;4345;5278		
P62495	P62495	5	5	5	Eukaryotic peptide chain release factor subunit 1	ETF1	sp|P62495|ERF1_HUMAN Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3	1	5	5	5	14.9	14.9	14.9	49.03	437	437	0.0	32.859	3793500	5	735	1890;2629;3468;5305;5613	True;True;True;True;True	1930;2675;3528;5418;5728	2039;2845;3742;5740;6067	2178;3050;3999;6159;6512	2178;3050;3999;6159;6512		
P62701	P62701	5	5	4	40S ribosomal protein S4, X isoform	RPS4X	sp|P62701|RS4X_HUMAN 40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2	1	5	5	4	20.2	20.2	16.0	29.597	263	263	0.0	33.246	22210000	6	736	1042;2069;2334;3447;5298	True;True;True;True;True	1060;2109;2376;3507;5411	1124;2233;2520;3720;5733	1204;2387;2696;2697;3975;6149	1204;2387;2696;3975;6149		
P67775;P62714	P67775;P62714	5;5	5;5	4;4	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	PPP2CA;PPP2CB	sp|P67775|PP2AA_HUMAN Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1;sp|P62714|PP2AB_HUMAN Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens OX=9606 G	2	5	5	4	24.3	24.3	19.7	35.594	309	309;309	0.0	38.127	6912600	5	737	608;3963;4125;4495;5749	True;True;True;True;True	616;4054;4217;4593;5869	650;4300;4473;4868;6215	696;4591;4774;5195;6667	696;4591;4774;5195;6667		
P62750	P62750	4	4	4	60S ribosomal protein L23a	RPL23A	sp|P62750|RL23A_HUMAN 60S ribosomal protein L23a OS=Homo sapiens OX=9606 GN=RPL23A PE=1 SV=1	1	4	4	4	30.8	30.8	30.8	17.695	156	156	0.0	27.866	13404000	4	738	1646;2457;2927;5321	True;True;True;True	1681;2501;2979;5434	1775;2655;3175;5757	1899;2845;3404;6180	1899;2845;3404;6180		
P62753	P62753	4	4	4	40S ribosomal protein S6	RPS6	sp|P62753|RS6_HUMAN 40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1	1	4	4	4	20.9	20.9	20.9	28.68	249	249	0.0	31.056	10374000	5	739	1793;3138;3307;3631	True;True;True;True	1831;3195;3367;3693;3694	1931;3400;3577;3915;3916	2063;3637;3826;4184;4185	2063;3637;3826;4185	137	32
P62805	P62805	4	4	4	Histone H4	HIST1H4A	sp|P62805|H4_HUMAN Histone H4 OS=Homo sapiens OX=9606 GN=H4-16 PE=1 SV=2	1	4	4	4	37.9	37.9	37.9	11.367	103	103	0.0	23.444	13147000	3	740	838;4820;4941;5126	True;True;True;True	854;4923;5046;5234	907;5226;5354;5550	973;5601;5736;5947;5948	973;5601;5736;5948		
P62820;Q92928	P62820;Q92928	5;3	1;0	1;0	Ras-related protein Rab-1A;Putative Ras-related protein Rab-1C	RAB1A;RAB1C	sp|P62820|RAB1A_HUMAN Ras-related protein Rab-1A OS=Homo sapiens OX=9606 GN=RAB1A PE=1 SV=3;sp|Q92928|RAB1C_HUMAN Putative Ras-related protein Rab-1C OS=Homo sapiens OX=9606 GN=RAB1C PE=5 SV=2	2	5	1	1	36.6	10.2	10.2	22.677	205	205;201	0.0	7.4189	1592900	1	741	1109;1484;1765;3237;4230	False;False;True;False;False	1128;1511;1803;3295;4322	1195;1596;1903;3504;4583	1276;1703;2034;3751;4888	1276;1703;2034;3751;4888		
P62826	P62826	5	5	5	GTP-binding nuclear protein Ran	RAN	sp|P62826|RAN_HUMAN GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3	1	5	5	5	24.5	24.5	24.5	24.423	216	216	0.0	38.823	37356000	11	742	1639;3845;3996;4492;5776	True;True;True;True;True	1673;3931;4087;4590;5896	1767;4170;4333;4865;6246;6247	1887;1888;1889;4452;4627;5191;5192;6701;6702;6703;6704	1887;4452;4627;5191;6701		
P62829	P62829	2	2	2	60S ribosomal protein L23	RPL23	sp|P62829|RL23_HUMAN 60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1	1	2	2	2	20.0	20.0	20.0	14.865	140	140	0.0	13.143	6024000	2	743	1040;2712	True;True	1058;2760	1122;2933	1202;3144	1202;3144		
P62841	P62841	2	2	2	40S ribosomal protein S15	RPS15	sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2	1	2	2	2	26.9	26.9	26.9	17.04	145	145	0.0	11.36	6834900	4	744	1024;4719	True;True	1042;4820	1106;5110;5111	1186;5456;5457;5458	1186;5456		
P62847	P62847	2	2	2	40S ribosomal protein S24	RPS24	sp|P62847|RS24_HUMAN 40S ribosomal protein S24 OS=Homo sapiens OX=9606 GN=RPS24 PE=1 SV=1	1	2	2	2	20.3	20.3	20.3	15.423	133	133	0.0	14.105	4852300	2	745	4897;4906	True;True	5001;5011	5306;5316	5684;5695	5684;5695		
P62851	P62851	4	4	4	40S ribosomal protein S25	RPS25	sp|P62851|RS25_HUMAN 40S ribosomal protein S25 OS=Homo sapiens OX=9606 GN=RPS25 PE=1 SV=1	1	4	4	4	29.6	29.6	29.6	13.742	125	125	0.0	25.027	19640000	5	746	30;435;761;3158	True;True;True;True	30;441;774;3215	32;467;817;818;3423	35;497;872;873;3663	35;497;872;3663		
P62854;Q5JNZ5	P62854;Q5JNZ5	2;1	2;1	2;1	40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	sp|P62854|RS26_HUMAN 40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3;sp|Q5JNZ5|RS26L_HUMAN Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1	2	2	2	2	20.9	20.9	20.9	13.015	115	115;115	0.0	10.948	5191500	2	747	745;3811	True;True	758;3897	801;4135	855;4414	855;4414		
P62857	P62857	2	2	2	40S ribosomal protein S28	RPS28	sp|P62857|RS28_HUMAN 40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1	1	2	2	2	30.4	30.4	30.4	7.8409	69	69	0.0	14.276	3507200	3	748	1136;5070	True;True	1156;5175;5176	1223;5490;5491	1305;5883;5884	1305;5884	138	35
P62861	P62861	1	1	1	40S ribosomal protein S30	FAU	sp|P62861|RS30_HUMAN FAU ubiquitin-like and ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=2	1	1	1	1	7.5	7.5	7.5	14.39	133	133	0.00095238	6.841	3537900	1	749	1724	True	1761	1858	1989	1989		
P62873;Q9HAV0;P62879;P16520	P62873;Q9HAV0;P62879	3;2;2;1	3;2;2;1	3;2;2;1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1;Guanine nucleotide-binding protein subunit beta-4;Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	GNB1;GNB4;GNB2	sp|P62873|GBB1_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3;sp|Q9HAV0|GBB4_HUMAN Guanine nucleotide-binding protein subunit beta-4 OS=Homo sapiens OX=9606 GN=GNB4 PE=1 SV=3;sp|P62879|GBB2_	4	3	3	3	9.7	9.7	9.7	37.377	340	340;340;340;340	0.0	20.785	3744600	2	750	3097;3144;3280	True;True;True	3153;3201;3338	3353;3407;3547	3587;3644;3795	3587;3644;3795		
P62888	P62888	4	4	4	60S ribosomal protein L30	RPL30	sp|P62888|RL30_HUMAN 60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2	1	4	4	4	34.8	34.8	34.8	12.784	115	115	0.0	29.845	9203600	4	751	2879;3549;4340;5013	True;True;True;True	2929;3610;4435;5118	3120;3827;4700;5429	3347;4092;5013;5819	3347;4092;5013;5819		
Q59GN2;P62891	Q59GN2;P62891	1;1	1;1	1;1	Putative 60S ribosomal protein L39-like 5;60S ribosomal protein L39	RPL39P5;RPL39	sp|Q59GN2|R39L5_HUMAN Putative 60S ribosomal protein L39-like 5 OS=Homo sapiens OX=9606 GN=RPL39P5 PE=5 SV=2;sp|P62891|RL39_HUMAN 60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2	2	1	1	1	19.6	19.6	19.6	6.3225	51	51;51	0.0	7.8742	1898100	1	752	4169	True	4261	4520	4823	4823		
P62906	P62906	7	7	7	60S ribosomal protein L10a	RPL10A	sp|P62906|RL10A_HUMAN 60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2	1	7	7	7	33.6	33.6	33.6	24.831	217	217	0.0	40.152	16265000	6	753	499;500;901;1648;1689;2602;2891	True;True;True;True;True;True;True	506;507;919;1683;1725;2648;2941	536;537;977;1777;1821;2818;3134	570;571;1049;1901;1948;3021;3361	570;571;1049;1901;1948;3021;3361		
P62910	P62910	3	3	3	60S ribosomal protein L32	RPL32	sp|P62910|RL32_HUMAN 60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2	1	3	3	3	27.4	27.4	27.4	15.86	135	135	0.0	23.73	5067100	5	754	1240;2119;4624	True;True;True	1262;1263;2160;4722	1343;1344;2286;5005	1439;1440;1441;2442;5334	1439;2442;5334	139	90
P62913	P62913	3	3	3	60S ribosomal protein L11	RPL11	sp|P62913|RL11_HUMAN 60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2	1	3	3	3	20.2	20.2	20.2	20.252	178	178	0.0	23.899	10687000	3	755	2956;5221;5583	True;True;True	3011;5330;5698	3208;5650;6037	3437;6063;6482	3437;6063;6482		
P62917	P62917	5	5	5	60S ribosomal protein L8	RPL8	sp|P62917|RL8_HUMAN 60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2	1	5	5	5	32.7	32.7	32.7	28.024	257	257	0.0	36.491	15939000	5	756	423;446;498;547;4694	True;True;True;True;True	429;452;505;554;4794	455;479;535;586;5084	485;512;569;623;5423	485;512;569;623;5423		
P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37	P62937	7;2;2;2;2;2;2;1	7;2;2;2;2;2;2;1	7;2;2;2;2;2;2;1	Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed	PPIA	sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2	8	7	7	7	57.6	57.6	57.6	18.012	165	165;164;164;164;164;164;164;164	0.0	60.856	115140000	18	757	1533;2356;2556;2843;4703;5316;5375	True;True;True;True;True;True;True	1563;2399;2601;2602;2893;4804;5429;5488	1651;2547;2764;2765;2766;2767;3082;5094;5752;5814;5815	1764;1765;1766;2733;2962;2963;2964;2965;2966;2967;3307;5434;5435;6174;6175;6239;6240;6241	1765;2733;2964;3307;5434;6175;6240	140	61
P62942	P62942	1	1	1	Peptidyl-prolyl cis-trans isomerase FKBP1A	FKBP1A	sp|P62942|FKB1A_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=2	1	1	1	1	13.0	13.0	13.0	11.951	108	108	0.0	7.7192	767940	1	758	2222	True	2263	2393	2550	2550		
P62979;A0A2R8Y422;P62987;P0CG47;P0CG48	P62979;A0A2R8Y422;P62987;P0CG47;P0CG48	5;4;4;4;4	5;4;4;4;4	5;4;4;4;4	Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin	RPS27A;UBA52;UBB;UBC	sp|P62979|RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2;tr|A0A2R8Y422|A0A2R8Y422_HUMAN Ubiquitin carboxyl extension protein 80 OS=Homo sapiens OX=9606 GN=RPS27AP5 PE=3 SV=1;sp|P62987|RL40_HUMAN Ubiquitin-60S r	5	5	5	5	42.3	42.3	42.3	17.965	156	156;156;128;229;685	0.0	48.561	65886000	6	759	1045;1377;2679;4774;4809	True;True;True;True;True	1063;1402;2727;4876;4912	1127;1484;2899;5174;5214	1207;1585;3108;5539;5540;5586	1207;1585;3108;5540;5586		
P62995	P62995	1	1	1	Transformer-2 protein homolog beta	TRA2B	sp|P62995|TRA2B_HUMAN Transformer-2 protein homolog beta OS=Homo sapiens OX=9606 GN=TRA2B PE=1 SV=1	1	1	1	1	4.9	4.9	4.9	33.665	288	288	0.0017873	6.4592	1419400	1	760	1864	True	1903	2009	2143	2143		
P63000;P60763;P15153	P63000;P60763	3;2;1	3;2;1	3;2;1	Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 3	RAC1;RAC3	sp|P63000|RAC1_HUMAN Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens OX=9606 GN=RAC1 PE=1 SV=1;sp|P60763|RAC3_HUMAN Ras-related C3 botulinum toxin substrate 3 OS=Homo sapiens OX=9606 GN=RAC3 PE=1 SV=1	3	3	3	3	17.2	17.2	17.2	21.45	192	192;192;192	0.0	20.064	2618900	3	761	523;2297;5670	True;True;True	530;2338;5785	560;2475;6128	596;2641;6574	596;2641;6574		
P63010;Q10567	P63010	5;2	5;2	5;2	AP-2 complex subunit beta	AP2B1	sp|P63010|AP2B1_HUMAN AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1	2	5	5	5	5.8	5.8	5.8	104.55	937	937;949	0.0	29.75	3384400	5	762	377;651;2006;3805;4210	True;True;True;True;True	383;659;2046;3891;4302	407;696;2165;4128;4562	435;743;2314;4407;4866	435;743;2314;4407;4866		
P63104	P63104	7	6	6	14-3-3 protein zeta/delta	YWHAZ	sp|P63104|1433Z_HUMAN 14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1	1	7	6	6	32.7	28.6	28.6	27.745	245	245	0.0	54.315	31043000	8	763	892;1609;1982;3638;4646;5658;5659	False;True;True;True;True;True;True	909;910;1641;2022;3705;4746;5773;5774	965;966;967;1734;2139;3928;5033;5034;6115;6116;6117	1035;1036;1037;1038;1039;1853;2288;4197;5364;5365;6561;6562;6563	1038;1853;2288;4197;5365;6561;6563	95	218
P63173	P63173	4	4	4	60S ribosomal protein L38	RPL38	sp|P63173|RL38_HUMAN 60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2	1	4	4	4	35.7	35.7	35.7	8.2178	70	70	0.0	30.56	12711000	6	764	2461;2839;5704;5705	True;True;True;True	2505;2889;5819;5820	2660;3078;6162;6163	2850;3302;3303;6609;6610;6611	2850;3302;6609;6611		
P63208	P63208	3	3	3	S-phase kinase-associated protein 1	SKP1	sp|P63208|SKP1_HUMAN S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=2	1	3	3	3	25.8	25.8	25.8	18.658	163	163	0.0	21.069	4048200	3	765	3402;3734;4672	True;True;True	3462;3818;4772	3675;4050;5061	3928;4326;5399	3928;4326;5399		
P63220	P63220	2	2	2	40S ribosomal protein S21	RPS21	sp|P63220|RS21_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1	1	2	2	2	28.9	28.9	28.9	9.1113	83	83	0.0	16.668	3873700	2	766	3681;4956	True;True	3762;5061	3986;5370	4257;5753	4257;5753		
P63241;Q9GZV4;Q6IS14	P63241;Q9GZV4;Q6IS14	7;4;4	7;4;4	7;4;4	Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-2;Eukaryotic translation initiation factor 5A-1-like	EIF5A;EIF5A2;EIF5AL1	sp|P63241|IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2;sp|Q9GZV4|IF5A2_HUMAN Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3;sp|Q6IS14|IF5AL_HUMAN Eukaryotic 	3	7	7	7	45.5	45.5	45.5	16.832	154	154;153;154	0.0	94.351	107310000	15	767	2759;2893;3331;3733;4256;5154;5595	True;True;True;True;True;True;True	2807;2808;2943;3391;3817;4349;5262;5710	2980;2981;3136;3137;3601;4048;4049;4611;5578;5579;6049	3192;3193;3363;3364;3850;4323;4324;4325;4919;5979;5980;5981;5982;5983;6494	3192;3363;3850;4324;4919;5980;6494	141	43
P63244	P63244	11	11	11	Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed	GNB2L1	sp|P63244|RACK1_HUMAN Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3	1	11	11	11	55.2	55.2	55.2	35.076	317	317	0.0	76.526	26024000	12	768	123;683;931;1684;1935;3600;3604;4827;5480;5772;5790	True;True;True;True;True;True;True;True;True;True;True	124;693;949;1720;1975;3661;3665;4930;5594;5892;5910	132;732;1009;1816;2085;3883;3887;5234;5927;6241;6262	139;783;1081;1943;2227;4152;4156;5609;6366;6367;6696;6721	139;783;1081;1943;2227;4152;4156;5609;6367;6696;6721		
P63261	P63261	20	1	1	Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1	1	20	1	1	67.2	4.5	4.5	41.792	375	375	0.0	9.8747	45069000	2	769	170;514;515;824;828;895;1079;1197;2259;2339;2530;2784;2814;2960;4092;4253;4627;4898;4992;5721	False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False	172;521;522;838;839;843;844;913;1097;1098;1218;1219;2300;2381;2382;2575;2833;2864;3015;4184;4346;4726;5002;5097;5841	182;551;552;886;887;888;889;893;894;895;896;897;970;1163;1164;1294;1295;2431;2525;2526;2527;2528;2735;3006;3007;3008;3009;3010;3011;3012;3013;3014;3047;3212;3213;4438;4439;4608;5009;5010;5307;5406;5407;6187	193;585;586;587;945;946;947;948;949;950;951;952;956;957;958;959;960;961;1042;1243;1244;1386;1387;1388;1389;1390;2592;2593;2702;2703;2704;2705;2931;3219;3220;3221;3222;3223;3224;3225;3226;3227;3228;3229;3230;3231;3232;3233;3269;3441;3442;3443;4738;4739;4740;4915;5338;5339;5685;5791;5792;5793;5794;5795;6639	193;586;587;946;958;1042;1244;1386;2593;2705;2931;3221;3269;3443;4739;4915;5338;5685;5792;6639	121;122;123;124;125;142	16;44;47;190;305;325
