Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P31153	8;2	S-adenosylmethionine synthase isoform type-2	MAT2A	2	8	30.6	395;395	51.361	6591600	8	462	1048
P31350	2;1	Ribonucleoside-diphosphate reductase subunit M2;Ribonucleoside-diphosphate reductase subunit M2 B	RRM2;RRM2B	2	2	5.7	389;351	12.815	990990	2	463	10
P31483	1	Nucleolysin TIA-1 isoform p40	TIA1	1	1	2.6	386	6.3531	475980	1	464	2614
P31689	3	DnaJ homolog subfamily A member 1	DNAJA1	1	3	14.4	397	19.964	7560300	3	465	3240
P31930	5	Cytochrome b-c1 complex subunit 1, mitochondrial	UQCRC1	1	5	17.5	480	30.602	4108600	5	466	101
P31939	12	Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase	ATIC	1	12	29.2	592	78.663	11661000	14	467	185
P31942	3	Heterogeneous nuclear ribonucleoprotein H3	HNRNPH3	1	3	11.0	346	20.866	2372800	3	468	539
P31943	7;4	Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed;Heterogeneous nuclear ribonucleoprotein H2	HNRNPH1;HNRNPH2	2	7	15.6	449;449	47.364	16488000	7	469	540
P31946	4	14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	1	4	24.8	246	32.728	8264400	5	470	1066
P31947	4	14-3-3 protein sigma	SFN	1	4	19.8	248	25.892	17750000	4	471	1066
P31948	10	Stress-induced-phosphoprotein 1	STIP1	1	10	22.7	543	68.925	20648000	13	472	7
P31949	3	Protein S100-A11;Protein S100-A11, N-terminally processed	S100A11	1	3	25.7	105	23.645	52746000	7	473	684
P32119	5	Peroxiredoxin-2	PRDX2	1	5	22.7	198	30.461	4748100	5	474	537
P32322	1;1	Pyrroline-5-carboxylate reductase 1, mitochondrial;Pyrroline-5-carboxylate reductase 2	PYCR1;PYCR2	2	1	4.1	319;320	9.0709	680000	1	475	5265
P32969	6	60S ribosomal protein L9	RPL9	1	6	43.2	192	48.289	16714000	7	476	822
P33176	4;2;2	Kinesin-1 heavy chain;Kinesin heavy chain isoform 5C;Kinesin heavy chain isoform 5A	KIF5B;KIF5C;KIF5A	3	4	4.4	963;957;1032	27.394	2620500	4	477	3205
P33316	4	Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	DUT	1	4	21.4	252	32.925	4180800	4	478	2663
P33552	1	Cyclin-dependent kinases regulatory subunit 2	CKS2	1	1	11.4	79	5.6947	549590	1	479	6618
P33991	5	DNA replication licensing factor MCM4	MCM4	1	5	6.5	863	34.144	3689300	5	480	280
P33992	4	DNA replication licensing factor MCM5	MCM5	1	4	6.7	734	23.256	2174600	4	481	3147
P33993	10	DNA replication licensing factor MCM7	MCM7	1	10	17.5	719	68.45	10272000	10	482	1101
P34896	1	Serine hydroxymethyltransferase, cytosolic	SHMT1	1	1	3.3	483	7.6346	876490	1	483	3194
P34897	9	Serine hydroxymethyltransferase, mitochondrial	SHMT2	1	9	19.6	504	65.382	16436000	11	484	31
P34932	14	Heat shock 70 kDa protein 4	HSPA4	1	14	20.8	840	99.072	14539000	14	485	200
P35080	2	Profilin-2	PFN2	1	2	20.7	140	13.197	2454500	2	486	1040
P35221	5;3	Catenin alpha-1;Catenin alpha-2	CTNNA1;CTNNA2	2	5	5.7	906;953	30.848	2821700	5	487	1700
P35232	11	Prohibitin	PHB	1	11	57.4	272	73.818	13235000	12	488	19
P35237	1	Serpin B6	SERPINB6	1	1	2.4	376	5.9588	665640	1	489	5079
P35241	3	Radixin	RDX	1	3	6.2	583	19.459	1714100	2	490	302
P35244	1	Replication protein A 14 kDa subunit	RPA3	1	1	14.0	121	7.2116	877890	1	491	2998
P35268	2	60S ribosomal protein L22	RPL22	1	2	18.8	128	13.849	4870900	2	492	206
P35269	1	General transcription factor IIF subunit 1	GTF2F1	1	1	2.3	517	6.1644	590890	1	493	1329
P35579	61;1;1;1;1;1;1;1;1;1	Myosin-9	MYH9	10	61	29.8	1960;1935;1937;1938;1939;1939;1939;1940;1941;1983	323.31	133900000	72	494	83
P35580	3	Myosin-10	MYH10	1	3	0.6	1976	17.261	2641600	3	495	83
P35606	3	Coatomer subunit beta	COPB2	1	3	4.3	906	18.64	2355600	3	496	1198
P35613	4	Basigin	BSG	1	4	14.8	385	26.226	4620500	4	497	1827
P35637	2;2	RNA-binding protein FUS;TATA-binding protein-associated factor 2N	FUS;TAF15	2	2	4.4	526;592	12.65	6723100	2	498	28
P35659	2	Protein DEK	DEK	1	2	6.7	375	11.848	2618600	2	499	3906
P35998	7	26S protease regulatory subunit 7	PSMC2	1	7	18.0	433	49.699	3870100	7	500	290
P36542	3	ATP synthase subunit gamma, mitochondrial	ATP5C1	1	3	11.1	298	20.255	3689200	3	501	2712
P36578	12	60S ribosomal protein L4	RPL4	1	12	32.6	427	77.863	30791000	12	502	436
P36776	5	Lon protease homolog, mitochondrial	LONP1	1	5	5.5	959	32.852	4113400	5	503	862
P36873	1;1	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit;Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	PPP1CC;PPP1CA	2	1	4.3	323;330	7.2279	1293300	1	504	221
P36915	1	Guanine nucleotide-binding protein-like 1	GNL1	1	1	3.0	607	6.2281	925710	1	505	2535
P36957	4	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	DLST	1	4	8.8	453	29.196	4002200	4	506	1230
P37108	2	Signal recognition particle 14 kDa protein	SRP14	1	2	17.6	136	14.928	5054200	2	507	5784
P37235	2;1;1	Hippocalcin-like protein 1;Neuron-specific calcium-binding protein hippocalcin;Neurocalcin-delta	HPCAL1;HPCA;NCALD	3	2	9.3	193;193;193	12.859	2868200	2	508	4053
P37802	5	Transgelin-2	TAGLN2	1	5	33.2	199	35.765	19629000	8	509	4486
P37837	3	Transaldolase	TALDO1	1	3	10.1	337	20.927	4608800	3	510	3054
P38117	5	Electron transfer flavoprotein subunit beta	ETFB	1	5	19.6	255	30.054	3330400	5	511	1376
P38646	16	Stress-70 protein, mitochondrial	HSPA9	1	16	29.5	679	113.66	43256000	17	512	466
P38919	5	Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed	EIF4A3	1	5	11.9	411	30.724	2706300	5	513	1450
P39019	4	40S ribosomal protein S19	RPS19	1	4	27.6	145	27.09	13646000	4	514	1115
P39023	8;1	60S ribosomal protein L3	RPL3	2	8	26.3	403;407	52.754	18748000	9	515	218
P39656	8	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	DDOST	1	8	24.8	456	60.583	10894000	9	516	1483
P39687	7;2;2	Acidic leucine-rich nuclear phosphoprotein 32 family member A	ANP32A	3	7	18.1	249;131;234	48.406	17934000	7	517	965
P39748	4	Flap endonuclease 1	FEN1	1	4	7.6	380	25.986	3222300	4	518	3397
P40222	1	Alpha-taxilin	TXLNA	1	1	1.5	546	5.6481	472900	1	519	3734
P40227	12	T-complex protein 1 subunit zeta	CCT6A	1	12	23.9	531	88.378	22864000	12	520	361
P40261	6	Nicotinamide N-methyltransferase	NNMT	1	6	31.8	264	41.241	16997000	7	521	1084
P40429	4;2	60S ribosomal protein L13a;Putative 60S ribosomal protein L13a protein RPL13AP3	RPL13A;RPL13AP3	2	4	22.2	203;102	28.908	4369100	4	522	151
P40616	3	ADP-ribosylation factor-like protein 1	ARL1	1	3	18.8	181	18.158	1472000	3	523	252
P40763	1	Signal transducer and activator of transcription 3	STAT3	1	1	2.7	770	6.4965	629890	1	524	1604
P40925	8	Malate dehydrogenase, cytoplasmic	MDH1	1	8	32.3	334	59.044	21466000	11	525	910
P40926	12	Malate dehydrogenase, mitochondrial	MDH2	1	12	48.8	338	84.804	42529000	15	526	2007
P40939	8	Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase	HADHA	1	8	14.7	763	50.671	9756600	8	527	1082
P41091	9;7	Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein	EIF2S3;EIF2S3L	2	9	27.5	472;472	63.064	11324000	9	528	199
P41227	2	N-alpha-acetyltransferase 10	NAA10	1	2	17.9	235	11.907	1376800	2	529	33
P41250	12	Glycine--tRNA ligase	GARS	1	12	21.0	739	80.745	15688000	13	530	1443
P41252	22	Isoleucine--tRNA ligase, cytoplasmic	IARS	1	22	21.2	1262	140.77	18585000	22	531	439
P41567	4;3	Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b	EIF1;EIF1B	2	4	59.3	113;113	26.929	5365500	4	532	1724
P42166	7	Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	TMPO	1	7	17.3	694	49.113	7698300	7	533	1126
P42224	4	Signal transducer and activator of transcription 1-alpha/beta	STAT1	1	4	7.3	750	24.209	2236100	4	534	1515
P42285	2	Superkiller viralicidic activity 2-like 2	SKIV2L2	1	2	2.4	1042	14.517	1917100	2	535	1714
P42677	3;2	40S ribosomal protein S27;40S ribosomal protein S27-like	RPS27;RPS27L	2	3	38.1	84;84	18.853	6424200	5	536	946
P42704	25	Leucine-rich PPR motif-containing protein, mitochondrial	LRPPRC	1	25	23.5	1394	169.76	30534000	26	537	956
P42766	2	60S ribosomal protein L35	RPL35	1	2	18.7	123	12.459	3529000	2	538	4894
P43243	9	Matrin-3	MATR3	1	9	16.3	847	57.314	20788000	9	539	2097
P43246	1	DNA mismatch repair protein Msh2	MSH2	1	1	1.2	934	7.136	468500	1	540	1052
P43304	1	Glycerol-3-phosphate dehydrogenase, mitochondrial	GPD2	1	1	1.4	727	6.7397	428440	1	541	2223
P43487	4	Ran-specific GTPase-activating protein	RANBP1	1	4	26.9	201	28.007	12261000	5	542	641
P43490	21	Nicotinamide phosphoribosyltransferase	NAMPT	1	21	52.1	491	162.24	52929000	24	543	615
P43686	4	26S protease regulatory subunit 6B	PSMC4	1	4	13.9	418	24.659	1972700	4	544	107
P45880	8	Voltage-dependent anion-selective channel protein 2	VDAC2	1	8	37.8	294	55.162	27386000	8	545	2201
P45974	2;1	Ubiquitin carboxyl-terminal hydrolase 5;Ubiquitin carboxyl-terminal hydrolase 13	USP5;USP13	2	2	2.6	858;863	13.81	1422600	2	546	1987
P46013	1	Antigen KI-67	MKI67	1	1	0.7	3256	5.8072	525140	1	547	3557
P46060	1	Ran GTPase-activating protein 1	RANGAP1	1	1	1.7	587	6.004	417580	1	548	2079
P46109	3	Crk-like protein	CRKL	1	3	14.5	303	18.42	2058700	3	549	2957
P46459	1	Vesicle-fusing ATPase	NSF	1	1	1.2	744	5.8594	537910	1	550	3845
P46776	3	60S ribosomal protein L27a	RPL27A	1	3	22.3	148	20.095	8230600	3	551	4267
P46777	4	60S ribosomal protein L5	RPL5	1	4	18.5	297	23.388	3150300	4	552	2080
P46778	1	60S ribosomal protein L21	RPL21	1	1	9.4	160	8.1541	2786800	1	553	6482
P46779	2	60S ribosomal protein L28	RPL28	1	2	15.3	137	14.652	6525500	3	554	4966
P46781	3	40S ribosomal protein S9	RPS9	1	3	13.9	194	19.13	7738500	3	555	1507
P46782	5	40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed	RPS5	1	5	35.8	204	66.035	22016000	7	556	462
P46783	4;1	40S ribosomal protein S10	RPS10	2	4	32.1	165;176	28.85	17562000	6	557	114
P46940	33	Ras GTPase-activating-like protein IQGAP1	IQGAP1	1	33	28.1	1657	222.4	33400000	34	558	362
P46977	3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	STT3A	1	3	4.3	705	18.516	1611000	3	559	1234
P47755	1	F-actin-capping protein subunit alpha-2	CAPZA2	1	1	6.3	286	6.5036	796880	1	560	1854
P47756	6	F-actin-capping protein subunit beta	CAPZB	1	6	19.5	277	40.13	6923200	5	561	889
P47897	7	Glutamine--tRNA ligase	QARS	1	7	10.8	775	41.786	6967700	7	562	1109
P47914	1	60S ribosomal protein L29	RPL29	1	1	9.4	159	6.6139	2890000	1	563	459
P48047	3	ATP synthase subunit O, mitochondrial	ATP5O	1	3	16.4	213	18.363	2612600	3	564	4237
P48444	4	Coatomer subunit delta	ARCN1	1	4	12.9	511	27.567	2395000	4	565	2904
P48507	2	Glutamate--cysteine ligase regulatory subunit	GCLM	1	2	8.8	274	13.776	1037700	2	566	3259
P48556	3	26S proteasome non-ATPase regulatory subunit 8	PSMD8	1	3	9.4	350	19.643	2080600	3	567	3060
P48637	2	Glutathione synthetase	GSS	1	2	3.8	474	11.943	1834000	2	568	234
P48643	12	T-complex protein 1 subunit epsilon	CCT5	1	12	29.8	541	77.448	22327000	14	569	522
Q8N752	1;1	Casein kinase I isoform alpha-like;Casein kinase I isoform alpha	CSNK1A1L;CSNK1A1	2	1	3.0	337;337	5.9683	433980	1	570	3668
P48735	2	Isocitrate dehydrogenase [NADP], mitochondrial	IDH2	1	2	6.0	452	12.979	1186000	2	571	3747
P48739	1	Phosphatidylinositol transfer protein beta isoform	PITPNB	1	1	4.4	271	7.3814	929000	1	572	5825
P48775	1	Tryptophan 2,3-dioxygenase	TDO2	1	1	2.5	406	6.2537	1326800	1	573	1675
P49207	1	60S ribosomal protein L34	RPL34	1	1	6.8	117	5.6481	3757800	1	574	176
P49321	2	Nuclear autoantigenic sperm protein	NASP	1	2	3.8	788	13.831	3310400	2	575	1505
P49327	29	Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase	FASN	1	29	18.0	2511	192.18	27086000	28	576	998
P49368	11	T-complex protein 1 subunit gamma	CCT3	1	11	23.5	545	72.961	14973000	11	577	75
P49411	12	Elongation factor Tu, mitochondrial	TUFM	1	12	33.6	452	81.614	18376000	12	578	115
P49419	1	Alpha-aminoadipic semialdehyde dehydrogenase	ALDH7A1	1	1	6.9	539	5.7477	1126400	1	579	6256
P49458	2	Signal recognition particle 9 kDa protein	SRP9	1	2	25.6	86	14.4	3566500	2	580	4771
P49588	22	Alanine--tRNA ligase, cytoplasmic	AARS	1	22	33.4	968	146.93	31520000	23	581	121
P49589	3	Cysteine--tRNA ligase, cytoplasmic	CARS	1	3	4.3	748	20.354	1761900	3	582	452
P49591	5	Serine--tRNA ligase, cytoplasmic	SARS	1	5	10.3	514	30.125	3848700	5	583	1865
P49720	3	Proteasome subunit beta type-3	PSMB3	1	3	23.9	205	20.555	2378400	3	584	759
P49721	1	Proteasome subunit beta type-2	PSMB2	1	1	5.5	201	7.0421	2443200	1	585	1857
P49736	6	DNA replication licensing factor MCM2	MCM2	1	6	8.4	904	43.687	4821900	6	586	1609
P49748	12	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADVL	1	12	22.6	655	79.988	11471000	12	587	309
Q86TX2	1;1	Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial	ACOT1;ACOT2	2	1	4.0	421;483	6.5263	768470	1	588	149
P49755	2	Transmembrane emp24 domain-containing protein 10	TMED10	1	2	12.3	219	15.279	1637700	2	589	3140
P49756	2	RNA-binding protein 25	RBM25	1	2	2.1	843	11.1	1203900	1	590	2069
P49773	4	Histidine triad nucleotide-binding protein 1	HINT1	1	4	61.1	126	24.318	5357200	4	591	661
P49915	4	GMP synthase [glutamine-hydrolyzing]	GMPS	1	4	7.4	693	24.815	2831900	4	592	354
P50151	1	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10	GNG10	1	1	22.1	68	5.7191	315560	0	593	744
P50213	1	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	IDH3A	1	1	2.7	366	6.8759	878220	1	594	2806
P50395	12;4	Rab GDP dissociation inhibitor beta	GDI2	2	12	36.9	445;447	87.668	21804000	12	595	935
P50402	1	Emerin	EMD	1	1	5.1	254	6.1169	408180	1	596	6738
P50454	6	Serpin H1	SERPINH1	1	6	18.4	418	43.805	7053000	7	597	609
Q8IZP2	3;3;2	Putative protein FAM10A4;Hsc70-interacting protein;Putative protein FAM10A5	ST13P4;ST13;ST13P5	3	3	14.2	240;369;369	20.902	3378300	3	598	231
P50552	1	Vasodilator-stimulated phosphoprotein	VASP	1	1	3.7	380	6.4541	1237000	1	599	6159
P50570	4;3;2	Dynamin-2;Dynamin-1;Dynamin-3	DNM2;DNM1;DNM3	3	4	5.1	870;864;869	28.708	2503700	4	600	1923
P50579	1	Methionine aminopeptidase 2	METAP2	1	1	2.1	478	6.5334	435780	1	601	4470
P50583	2	Bis(5-nucleosyl)-tetraphosphatase [asymmetrical]	NUDT2	1	2	25.9	147	11.44	3003500	2	602	5980
P50914	4	60S ribosomal protein L14	RPL14	1	4	20.9	215	26.172	9895700	5	603	389
P50990	18	T-complex protein 1 subunit theta	CCT8	1	18	44.9	548	124.09	31732000	19	604	215
P50991	12	T-complex protein 1 subunit delta	CCT4	1	12	28.4	539	87.279	22107000	12	605	326
P50995	4	Annexin A11	ANXA11	1	4	9.3	505	31.434	3688200	4	606	219
P51114	3;1	Fragile X mental retardation syndrome-related protein 1	FXR1	2	3	3.4	621;632	17.375	2141200	3	607	2950
P51116	1	Fragile X mental retardation syndrome-related protein 2	FXR2	1	1	3.6	673	6.0093	812500	1	608	1553
P51149	6	Ras-related protein Rab-7a	RAB7A	1	6	30.9	207	37.504	4001200	6	609	788
P51153	2;0;0;0	Ras-related protein Rab-13	RAB13	4	2	12.3	203;207;207;212	13.476	647360	2	610	3853
P51398	2	28S ribosomal protein S29, mitochondrial	DAP3	1	2	8.5	398	16.97	1610500	2	611	1314
P51571	2	Translocon-associated protein subunit delta	SSR4	1	2	16.8	173	13.24	2494200	2	612	4578
P51659	5	Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2	HSD17B4	1	5	8.2	736	29.56	2231000	5	613	644
P51665	3	26S proteasome non-ATPase regulatory subunit 7	PSMD7	1	3	16.0	324	18.955	3150700	3	614	933
P51858	8	Hepatoma-derived growth factor	HDGF	1	8	51.7	240	49.98	9645200	9	615	931
P51991	4	Heterogeneous nuclear ribonucleoprotein A3	HNRNPA3	1	4	13.2	378	28.48	9898100	5	616	1264
P52209	9	6-phosphogluconate dehydrogenase, decarboxylating	PGD	1	9	26.5	483	57.381	12873000	9	617	730
P52272	8	Heterogeneous nuclear ribonucleoprotein M	HNRNPM	1	8	12.9	730	58.453	14486000	9	618	23
P52292	6	Importin subunit alpha-1	KPNA2	1	6	15.5	529	39.128	5515500	5	619	2024
P52565	1	Rho GDP-dissociation inhibitor 1	ARHGDIA	1	1	7.8	204	6.994	1214000	1	620	5206
P52594	1	Arf-GAP domain and FG repeat-containing protein 1	AGFG1	1	1	1.8	562	6.9144	1300800	1	621	4887
P52597	4	Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed	HNRNPF	1	4	19.8	415	23.136	3624100	4	622	540
P52788	3	Spermine synthase	SMS	1	3	13.1	366	20.004	1990100	3	623	1105
P52815	2	39S ribosomal protein L12, mitochondrial	MRPL12	1	2	11.1	198	13.21	2234200	2	624	4186
P52907	3	F-actin-capping protein subunit alpha-1	CAPZA1	1	3	18.9	286	21.063	3374800	3	625	1118
P53004	3	Biliverdin reductase A	BLVRA	1	3	13.9	296	19.92	2216300	3	626	1839
P53396	19	ATP-citrate synthase	ACLY	1	19	20.6	1101	124.73	19112000	20	627	1204
P53618	2	Coatomer subunit beta	COPB1	1	2	3.4	953	13.072	1820700	2	628	4472
P53621	8	Coatomer subunit alpha;Xenin;Proxenin	COPA	1	8	9.0	1224	51.945	5896100	8	629	3816
P53675	1	Clathrin heavy chain 2	CLTCL1	1	1	0.7	1640	7.5584	562930	1	630	1011
P53999	2	Activated RNA polymerase II transcriptional coactivator p15	SUB1	1	2	18.9	127	14.302	8461100	2	631	1578
P54105	1	Methylosome subunit pICln	CLNS1A	1	1	5.5	237	8.7262	1146800	1	632	2377
P54136	9	Arginine--tRNA ligase, cytoplasmic	RARS	1	9	16.5	660	61.887	8375200	9	633	2187
P54577	15	Tyrosine--tRNA ligase, cytoplasmic;Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed	YARS	1	15	32.2	528	93.391	11799000	16	634	160
P54578	2	Ubiquitin carboxyl-terminal hydrolase 14	USP14	1	2	4.0	494	13.963	1651000	2	635	475
P54687	1	Branched-chain-amino-acid aminotransferase, cytosolic	BCAT1	1	1	3.4	386	6.4732	542310	1	636	4777
P54709	2	Sodium/potassium-transporting ATPase subunit beta-3	ATP1B3	1	2	9.0	279	14.023	1825900	2	637	3667
P54727	6;1	UV excision repair protein RAD23 homolog B	RAD23B	2	6	16.6	409;363	39.272	10293000	7	638	585
P54819	5	Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed	AK2	1	5	29.7	239	31.982	4571400	5	639	449
P55010	4	Eukaryotic translation initiation factor 5	EIF5	1	4	11.8	431	23.874	8819100	4	640	405
P55036	2;1	26S proteasome non-ATPase regulatory subunit 4;Putative PIP5K1A and PSMD4-like protein	PSMD4;PIPSL	2	2	8.2	377;862	13.724	1428800	2	641	2983
P55060	16	Exportin-2	CSE1L	1	16	20.2	971	105.94	29510000	17	642	13
P55072	27	Transitional endoplasmic reticulum ATPase	VCP	1	27	42.7	806	200.41	91621000	31	643	223
P55084	5	Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase	HADHB	1	5	11.8	474	33.731	3088600	5	644	39
P55145	3	Mesencephalic astrocyte-derived neurotrophic factor	MANF	1	3	18.7	182	19.794	1622300	3	645	3048
P55209	8	Nucleosome assembly protein 1-like 1	NAP1L1	1	8	27.9	391	53.146	33594000	9	646	1798
P55263	5	Adenosine kinase	ADK	1	5	15.2	362	33.568	5563400	6	647	51
P55265	3	Double-stranded RNA-specific adenosine deaminase	ADAR	1	3	2.8	1226	21.604	1584200	3	648	880
P55327	3	Tumor protein D52	TPD52	1	3	18.3	224	22.374	2254800	3	649	501
P55769	3	NHP2-like protein 1;NHP2-like protein 1, N-terminally processed	NHP2L1	1	3	24.2	128	18.713	1756600	3	650	657
P55786	13;5	Puromycin-sensitive aminopeptidase	NPEPPS	2	13	20.7	919;478	82.486	12039000	13	651	165
P55884	15	Eukaryotic translation initiation factor 3 subunit B	EIF3B	1	15	23.6	814	103.99	18352000	15	652	1039
P55957	2	BH3-interacting domain death agonist;BH3-interacting domain death agonist p15;BH3-interacting domain death agonist p13;BH3-interacting domain death agonist p11	BID	1	2	21.0	195	13.584	747590	2	653	1454
P56134	1	ATP synthase subunit f, mitochondrial	ATP5J2	1	1	13.8	94	7.6643	830230	1	654	828
P56192	8	Methionine--tRNA ligase, cytoplasmic	MARS	1	8	13.1	900	50.459	5991100	7	655	150
P56537	5	Eukaryotic translation initiation factor 6	EIF6	1	5	38.0	245	30.96	6093400	5	656	1630
P56545	3;1	C-terminal-binding protein 2	CTBP2	2	3	10.6	445;440	17.498	2604300	3	657	1316
P57088	3	Transmembrane protein 33	TMEM33	1	3	13.4	247	21.832	1714000	3	658	332
P57679	1	Ellis-van Creveld syndrome protein	EVC	1	1	0.7	992	5.8857	267110	0	659	6310
P58546	1	Myotrophin	MTPN	1	1	14.4	118	5.8283	1585700	1	660	2436
P59998	5	Actin-related protein 2/3 complex subunit 4	ARPC4	1	5	35.7	168	30.057	4884600	5	661	139
P60174	9	Triosephosphate isomerase	TPI1	1	9	57.0	249	71.976	108390000	18	662	767
P60228	6	Eukaryotic translation initiation factor 3 subunit E	EIF3E	1	6	14.4	445	37.226	4947900	6	663	2720
P60510	2	Serine/threonine-protein phosphatase 4 catalytic subunit	PPP4C	1	2	7.8	307	15.294	1761700	2	664	812
P60520	1	Gamma-aminobutyric acid receptor-associated protein-like 2	GABARAPL2	1	1	6.8	117	5.8864	1535000	1	665	239
P60660	6;2	Myosin light polypeptide 6	MYL6	2	6	41.7	151;208	39.206	24024000	7	666	321
P60709	19;8;7;6;4;4;3	Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB	7	19	4.5	375;1075;1075;1075;376;1038;375	241.56	754060000	76	667	197
P60842	15	Eukaryotic initiation factor 4A-I	EIF4A1	1	15	22.4	406	99.471	40373000	17	668	246
P60866	1	40S ribosomal protein S20	RPS20	1	1	5.9	119	5.668	2093800	1	669	5931
P60891	1	Ribose-phosphate pyrophosphokinase 1	PRPS1	1	1	3.1	318	5.7573	926450	1	670	3949
P60900	5	Proteasome subunit alpha type-6	PSMA6	1	5	20.3	246	36.856	8604200	4	671	253
P60903	3	Protein S100-A10	S100A10	1	3	35.1	97	21.777	9688400	5	672	1324
P60953	3	Cell division control protein 42 homolog	CDC42	1	3	20.9	191	21.686	5086700	5	673	4663
P60981	1	Destrin	DSTN	1	1	7.3	165	8.7289	517350	1	674	513
P60983	1	Glia maturation factor beta	GMFB	1	1	16.2	142	6.75	736130	1	675	4253
P61011	1	Signal recognition particle 54 kDa protein	SRP54	1	1	3.8	504	5.7275	2660900	1	676	5322
P61019	5;3	Ras-related protein Rab-2A;Ras-related protein Rab-2B	RAB2A;RAB2B	2	5	30.7	212;216	34.279	3448300	5	677	1074
P61024	1	Cyclin-dependent kinases regulatory subunit 1	CKS1B	1	1	20.3	79	6.9588	1300900	1	678	4889
P61026	1	Ras-related protein Rab-10	RAB10	1	1	5.5	200	7.8197	3268800	1	679	177
P62837	2;2;1;1	Ubiquitin-conjugating enzyme E2 D2;Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D4;Ubiquitin-conjugating enzyme E2 D1	UBE2D2;UBE2D3;UBE2D4;UBE2D1	4	2	19.7	147;147;147;147	13.368	2129400	2	680	3323
P61081	1	NEDD8-conjugating enzyme Ubc12	UBE2M	1	1	4.9	183	5.886	555280	1	681	882
P61086	1	Ubiquitin-conjugating enzyme E2 K	UBE2K	1	1	7.5	200	7.5652	663700	1	682	2152
P61088	2;1	Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like	UBE2N;UBE2NL	2	2	20.4	152;153	14.767	3703500	3	683	5721
P61106	4	Ras-related protein Rab-14	RAB14	1	4	34.9	215	26.02	5354000	4	684	3334
P61158	4	Actin-related protein 3	ACTR3	1	4	18.4	418	26.147	5353700	4	685	1138
P61160	3	Actin-related protein 2	ACTR2	1	3	9.4	394	20.738	2906200	3	686	2596
P61163	1	Alpha-centractin	ACTR1A	1	1	4.5	376	5.7573	618370	1	687	494
P84077	6;6	ADP-ribosylation factor 1;ADP-ribosylation factor 3	ARF1;ARF3	2	6	20.4	181;181	41.503	24590000	9	688	756
P61221	9	ATP-binding cassette sub-family E member 1	ABCE1	1	9	20.7	599	63.358	7258400	9	689	89
P61224	3;3;2	Ras-related protein Rap-1b;Ras-related protein Rap-1A;Ras-related protein Rap-1b-like protein	RAP1B;RAP1A	3	3	20.7	184;184;184	26.37	8950300	4	690	3131
P61247	7	40S ribosomal protein S3a	RPS3A	1	7	28.4	264	41.332	20486000	8	691	73
Q9UNX3	4;4	60S ribosomal protein L26-like 1;60S ribosomal protein L26	RPL26L1;RPL26	2	4	22.1	145;145	22.897	16222000	5	692	774
