Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P0ABC3	14	Modulator of FtsH protease HflC	hflC	1	14	50.0	334	61.064	130570000	22	521	2165
P0ABC7	15	Modulator of FtsH protease HflK	hflK	1	15	55.1	419	60.103	162940000	25	522	79
P0ABC9	2	High-affinity choline transport protein	betT	1	2	3.2	677	7.1112	3627300	2	523	5388
P0ABD3	11	Bacterioferritin	bfr	1	11	82.3	158	123.76	2218800000	91	524	3034
P0ABD5	16	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	accA	1	16	67.1	319	88.333	268660000	32	525	1230
P0ABE2	3	Protein BolA	bolA	1	3	54.3	105	11.097	8687600	4	526	85
P0ABF1	8	Poly(A) polymerase I	pcnB	1	8	20.0	465	22.523	21520000	8	527	309
P0ABF6	7	Cytidine deaminase	cdd	1	7	31.3	294	24.343	30872000	7	528	331
P0ABH0	8	Cell division protein FtsA	ftsA	1	8	27.6	420	11.614	35363000	9	529	3059
P0ABH7	17	Citrate synthase	gltA	1	17	59.7	427	105.64	1306400000	62	530	3844
P0ABH9	17	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	1	17	32.1	758	50.422	58658000	18	531	878
P0ABI4	6	Magnesium transport protein CorA	corA	1	6	29.4	316	36.833	46291000	7	532	1534
P0ABI8	5	Cytochrome bo(3) ubiquinol oxidase subunit 1	cyoB	1	5	10.4	663	18.657	55713000	8	533	2820
P0ABJ1	5	Cytochrome bo(3) ubiquinol oxidase subunit 2	cyoA	1	5	28.9	315	39.474	84669000	7	534	83
P0ABJ9	11	Cytochrome bd-I ubiquinol oxidase subunit 1	cydA	1	11	24.3	522	54.134	524380000	27	535	2645
P0ABK2	2	Cytochrome bd-I ubiquinol oxidase subunit 2	cydB	1	2	5.8	379	6.4899	64365000	7	536	18025
P0ABK5	20	Cysteine synthase A	cysK	1	20	84.2	323	160.37	1136600000	65	537	507
P0ABL5	1	Cytochrome c-type protein NapC	napC	1	1	5.0	200	2.1079	1357500	1	538	9396
P0ABN5	3	Anaerobic C4-dicarboxylate transporter DcuA	dcuA	1	3	5.3	433	8.9808	20654000	3	539	11719
P0ABP3	2	Anaerobic C4-dicarboxylate transporter DcuC	dcuC	1	2	7.4	461	3.9529	3088600	2	540	11377
P0ABP8	17	Purine nucleoside phosphorylase DeoD-type	deoD	1	17	81.6	239	86.289	867090000	55	541	1624
P0ABQ0	9	Coenzyme A biosynthesis bifunctional protein CoaBC;Phosphopantothenoylcysteine decarboxylase;Phosphopantothenate--cysteine ligase	coaBC	1	9	39.7	406	28.998	73910000	11	542	17
P0ABQ2	4	2-hydroxy-3-oxopropionate reductase	garR	1	4	29.3	294	24.386	11757000	5	543	365
P0ABQ4	1	Dihydrofolate reductase	folA	1	1	8.2	159	4.8836	1729500	1	544	14963
P0ABS1	6	RNA polymerase-binding transcription factor DksA	dksA	1	6	64.2	151	38.227	62253000	7	545	231
P0ABS5	2	DNA primase	dnaG	1	2	4.8	581	4.0195	2561600	2	546	13259
P0ABT2	19	DNA protection during starvation protein	dps	1	19	90.4	167	158.05	13415000000	147	547	1116
P0ABU0	10	1,4-dihydroxy-2-naphthoyl-CoA synthase	menB	1	10	45.6	285	51.996	138100000	19	548	3009
P0ABU2	10	Ribosome-binding ATPase YchF	ychF	1	10	40.5	363	47.704	91904000	13	549	854
P0ABU7	2	Biopolymer transport protein ExbB	exbB	1	2	9.8	244	7.321	5545000	2	550	5379
P0ABU9	3	Protein TolQ	tolQ	1	3	15.2	230	5.6011	8133400	3	551	3691
P0ABV6	3	Protein TolR	tolR	1	3	23.2	142	4.6629	5634000	3	552	1535
P0ABZ6	10	Chaperone SurA	surA	1	10	32.5	428	40.674	40652000	12	553	4484
P0AC02	8	Outer membrane protein assembly factor BamD	bamD	1	8	40.0	245	37.529	45680000	12	554	87
P0AC13	3	Dihydropteroate synthase	folP	1	3	10.6	282	5.3289	3902100	3	555	12526
P0AC19	2	D-erythro-7,8-dihydroneopterin triphosphate epimerase	folX	1	2	18.3	120	7.9101	17628000	1	556	13414
P0AC30	6	Cell division protein FtsX	ftsX	1	6	20.2	352	10.395	18829000	6	557	4315
P0AC33	24	Fumarate hydratase class I, aerobic	fumA	1	24	32.5	548	117.55	267620000	34	558	3288
P0AC38	20	Aspartate ammonia-lyase	aspA	1	20	55.0	478	86.686	542470000	39	559	691
P0AC41	23	Succinate dehydrogenase flavoprotein subunit	sdhA	1	23	63.9	588	181.53	859870000	69	560	111
P0AC44	2	Succinate dehydrogenase hydrophobic membrane anchor subunit	sdhD	1	2	17.4	115	2.0427	13717000	4	561	14531
P0AC47	6	Fumarate reductase iron-sulfur subunit	frdB	1	6	48.4	244	49.052	138320000	14	562	3096
P0AC53	24	Glucose-6-phosphate 1-dehydrogenase;Extracellular death factor	zwf	1	24	50.3	491	106.47	184790000	29	563	2554
P0AC59	14	Glutaredoxin-2	grxB	1	14	63.3	215	108.04	1716900000	62	564	4251
P0AC62	3	Glutaredoxin-3	grxC	1	3	37.3	83	7.7631	14312000	4	565	1843
P0AC69	2	Glutaredoxin-4	grxD	1	2	24.3	115	8.6916	4389900	2	566	7060
P0AC75	3	3-deoxy-D-manno-octulosonic acid transferase	waaA	1	3	8.9	425	5.5977	3213200	3	567	3993
P0AC78	1	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	wecA	1	1	2.7	367	2.2078	2745000	1	568	20389
P0AC84	5	Hydroxyacylglutathione hydrolase	gloB	1	5	31.1	251	27.777	17119000	5	569	5755
P0AC86	17	Glycogen phosphorylase	glgP	1	17	28.1	815	45.745	40390000	18	570	2103
P0ACA1	1	Uncharacterized GST-like protein YibF	yibF	1	1	7.9	202	6.0402	1360200	1	571	5313
P0ACA3	12	Stringent starvation protein A	sspA	1	12	69.8	212	82.483	271280000	22	572	3695
P0ACA7	4	Glutathione S-transferase GstB	gstB	1	4	22.6	208	7.8881	7639300	4	573	4461
P0ACB0	5	Replicative DNA helicase	dnaB	1	5	13.6	471	16.66	6528600	5	574	7384
P0ACB2	8	Delta-aminolevulinic acid dehydratase	hemB	1	8	29.6	324	32.781	45691000	10	575	5695
P0ACB4	8	Protoporphyrinogen IX dehydrogenase [menaquinone]	hemG	1	8	48.1	181	27.678	16898000	8	576	2667
P0ACB7	9	Protein HemY	hemY	1	9	31.9	398	42.231	47850000	9	577	69
P0ACC7	10	Bifunctional protein GlmU;UDP-N-acetylglucosamine pyrophosphorylase;Glucosamine-1-phosphate N-acetyltransferase	glmU	1	10	35.3	456	48.7	57157000	14	578	845
P0ACD8	12	Hydrogenase-1 large chain	hyaB	1	12	25.0	597	30.532	35455000	10	579	2758
P0ACE0	16	Hydrogenase-2 large chain	hybC	1	16	47.6	567	76.053	119480000	19	580	75
P0ACF0	5	DNA-binding protein HU-alpha	hupA	1	5	63.3	90	38.712	1879400000	17	581	165
P0ACF4	5	DNA-binding protein HU-beta	hupB	1	5	58.9	90	27.271	786220000	20	582	1322
P0ACF8	9	DNA-binding protein H-NS	hns	1	9	60.6	137	86.716	1475100000	42	583	4308
P0ACG1	5	DNA-binding protein StpA	stpA	1	5	38.8	134	28.944	124770000	9	584	364
P0ACG8	2	Heat shock protein 15	hslR	1	2	23.3	133	1.4546	5580300	2	585	10986
P0ACI0	8	Right origin-binding protein	rob	1	8	26.6	289	29.268	28194000	9	586	2690
P0ACJ0	9	Leucine-responsive regulatory protein	lrp	1	9	53.0	164	31.622	156920000	13	587	6797
P0ACJ8	11	cAMP-activated global transcriptional regulator CRP	crp	1	11	54.8	210	50.08	237240000	21	588	8085
P0ACK5	1	Deoxyribose operon repressor	deoR	1	1	3.6	252	2.3747	1495600	1	589	9523
P0ACL0	4	Glycerol-3-phosphate regulon repressor	glpR	1	4	25.4	252	13.75	13644000	5	590	3570
P0ACL2	3	Exu regulon transcriptional regulator	exuR	1	3	20.5	258	7.9176	5534700	3	591	8831
P0ACL9	3	Pyruvate dehydrogenase complex repressor	pdhR	1	3	13.0	254	4.4172	5543800	2	592	9373
P0ACM2	4	HTH-type transcriptional repressor RspR	rspR	1	4	25.0	228	6.3603	13476000	4	593	3420
P0ACN4	4	HTH-type transcriptional repressor AllR	allR	1	4	15.5	271	8.185	17006000	4	594	3396
P0ACN7	2	HTH-type transcriptional repressor CytR	cytR	1	2	5.9	341	7.0235	3865100	2	595	12900
P0ACP5	3	HTH-type transcriptional regulator GntR	gntR	1	3	14.2	331	8.2454	4058600	2	596	8958
P0ACP7	9	HTH-type transcriptional repressor PurR	purR	1	9	36.1	341	26.827	30619000	11	597	353
P0ACQ4	7	Hydrogen peroxide-inducible genes activator	oxyR	1	7	28.9	305	15.852	17690000	8	598	63
P0ACR4	3	Uncharacterized HTH-type transcriptional regulator YeiE	yeiE	1	3	16.0	293	12.684	6603300	4	599	4827
P0ACS7	1	HTH-type transcriptional regulator RpiR	rpiR	1	1	6.1	296	5.9941	1536400	1	600	11300
P0ACU5	2	HTH-type transcriptional repressor FabR	fabR	1	2	10.7	234	7.5196	2012600	2	601	17665
P0ACV0	1	Lipid A biosynthesis lauroyltransferase	lpxL	1	1	5.2	306	3.4406	3822100	2	602	10797
P0ACV4	1	Lipopolysaccharide assembly protein A	lapA	1	1	21.6	102	1.807	1959400	1	603	16789
P0ACW6	3	Uncharacterized protein YdcH	ydcH	1	3	23.0	74	4.5467	39513000	6	604	6236
P0ACX3	1	Putative monooxygenase YdhR	ydhR	1	1	14.9	101	2.9876	1944100	1	605	20200
P0ACX5	2	Uncharacterized protein YdhZ	ydhZ	1	2	30.4	69	4.174	2886300	1	606	8649
P0ACY1	6	Putative NAD(P)H nitroreductase YdjA	ydjA	1	6	42.1	183	31.139	45510000	7	607	1879
P0ACY3	28	Uncharacterized protein YeaG	yeaG	1	28	54.5	644	139.92	306790000	47	608	1837
P0ACZ8	1	Transcriptional regulatory protein CusR	cusR	1	1	7.0	227	1.4412	792770	1	609	7797
P0AD12	2	Protein YeeZ	yeeZ	1	2	9.1	274	3.7687	7348100	3	610	7275
P0AD27	4	Inner membrane protein YejM	yejM	1	4	10.6	586	14.951	10255000	5	611	8575
P0AD33	1	UPF0381 protein YfcZ	yfcZ	1	1	13.8	94	1.7438	9928400	1	612	460
P0AD42	3	Phosphatidylglycerophosphatase C	pgpC	1	3	20.4	211	5.2847	3377800	2	613	3718
P0AD49	4	Ribosome-associated inhibitor A	raiA	1	4	53.1	113	24.624	40668000	7	614	5302
P0AD57	3	Octaprenyl-diphosphate synthase	ispB	1	3	15.2	323	6.3723	7332800	3	615	1045
P0AD59	2	Inhibitor of vertebrate lysozyme	ivy	1	2	22.9	157	5.6002	4447500	2	616	13453
P0AD61	30	Pyruvate kinase I	pykF	1	30	72.8	470	221.02	2324300000	113	617	476
P0AD65	3	Penicillin-binding protein 2	mrdA	1	3	7.0	633	6.686	3930400	3	618	6329
P0ADA1	1	Acyl-CoA thioesterase I	tesA	1	1	5.8	208	2.7212	1390700	1	619	7192
P0ADA3	4	Murein hydrolase activator NlpD	nlpD	1	4	11.1	379	12.196	19808000	4	620	7969
P0ADA5	5	Uncharacterized lipoprotein YajG	yajG	1	5	39.6	192	36.761	71997000	6	621	375
P0ADA7	2	Osmotically-inducible lipoprotein B	osmB	1	2	58.3	72	37.006	34127000	3	622	3811
P0ADB1	8	Osmotically-inducible lipoprotein E	osmE	1	8	69.6	112	97.504	1592400000	30	623	601
P0ADB7	1	Entericidin B	ecnB	1	1	39.6	48	15.954	10270000	1	624	8175
P0ADC1	6	LPS-assembly lipoprotein LptE	lptE	1	6	35.8	193	19.223	42501000	11	625	74
P0ADC3	3	Lipoprotein-releasing system transmembrane protein LolC	lolC	1	3	9.3	399	6.1508	4847100	3	626	19
P0ADC6	3	Lipopolysaccharide export system permease protein LptG	lptG	1	3	13.9	360	8.0953	13361000	3	627	1927
P0ADE4	1	Translocation and assembly module TamA	tamA	1	1	2.9	577	1.5603	1181400	1	628	21549
P0ADE6	12	Uncharacterized protein YgaU	ygaU	1	12	86.6	149	86.263	1534100000	60	629	2284
P0ADE8	16	tRNA-modifying protein YgfZ	ygfZ	1	16	62.0	326	89.851	269630000	25	630	156
P0ADF6	1	Phosphogluconate dehydratase	edd	1	1	3.2	603	1.5797	2210900	1	631	21242
P0ADG4	8	Inositol-1-monophosphatase	suhB	1	8	44.9	267	24.88	46395000	8	632	65
P0ADG7	22	Inosine-5-monophosphate dehydrogenase	guaB	1	22	69.3	488	137.56	624920000	52	633	1038
P0ADI4	1	Enterobactin synthase component B;Isochorismatase;Aryl carrier protein	entB	1	1	3.2	285	1.8524	1673600	1	634	20114
P0ADI7	2	Isochorismatase family protein YecD	yecD	1	2	10.1	188	3.852	2541800	2	635	2097
P0ADK0	1	Uncharacterized protein YiaF	yiaF	1	1	5.1	236	3.8939	969250	1	636	646
P0ADK8	4	Uncharacterized protein YibL	yibL	1	4	34.2	120	16.999	20382000	4	637	2216
P0ADN2	6	UPF0438 protein YifE	yifE	1	6	44.6	112	22.134	106970000	11	638	4240
P0ADP2	2	Uncharacterized protein YigI	yigI	1	2	12.3	155	2.5093	3371400	1	639	4435
P0ADP9	1	Protein YihD	yihD	1	1	13.5	89	2.5346	819330	1	640	5287
P0ADQ2	5	Uncharacterized protein YiiD	yiiD	1	5	20.1	329	25.694	22971000	6	641	4317
P0ADR6	5	Ribosomal RNA large subunit methyltransferase M	rlmM	1	5	15.3	366	11.616	9441800	5	642	4745
P0ADR8	12	LOG family protein YgdH	ygdH	1	12	31.7	454	49.147	28130000	13	643	689
P0ADS6	11	Uncharacterized protein YggE	yggE	1	11	42.7	246	42.254	272900000	21	644	139
P0ADS9	7	Uncharacterized protein YggN	yggN	1	7	33.5	239	14.79	315790000	8	645	537
P0ADT2	1	UPF0441 protein YgiB	ygiB	1	1	5.8	223	4.0901	1217800	1	646	16989
P0ADT5	2	Putative acid--amine ligase YgiC	ygiC	1	2	5.4	386	2.9429	7912300	2	647	1440
P0ADT8	11	Uncharacterized protein YgiM	ygiM	1	11	51.0	206	85.883	132380000	18	648	11146
P0ADU2	2	Probable quinol monooxygenase YgiN	ygiN	1	2	17.3	104	3.8377	10057000	3	649	6965
P0ADU5	4	Protein YgiW	ygiW	1	4	26.2	130	10.373	40376000	5	650	2935
P0ADV1	3	Lipopolysaccharide export system protein LptA	lptA	1	3	18.9	185	32.757	18214000	3	651	3132
P0ADV5	8	Uncharacterized protein YhbW	yhbW	1	8	40.6	335	10.893	27849000	8	652	2800
P0ADV7	11	Probable phospholipid-binding protein MlaC	mlaC	1	11	59.2	211	65.414	296160000	23	653	1827
P0ADV9	1	Lipopolysaccharide export system protein LptC	lptC	1	1	9.4	191	10.078	3675900	1	654	17193
P0ADW3	4	Inner membrane protein YhcB	yhcB	1	4	47.7	132	25.525	67333000	7	655	555
P0ADX1	1	Protein YhfA	yhfA	1	1	9.7	134	4.1474	7618600	1	656	2508
P0ADX5	1	Uncharacterized protein YhfG	yhfG	1	1	36.4	55	7.1164	8498800	1	657	16787
P0ADY1	22	Peptidyl-prolyl cis-trans isomerase D	ppiD	1	22	43.0	623	84.885	364410000	24	658	1332
P0ADY3	6	50S ribosomal protein L14	rplN	1	6	51.2	123	81.422	454800000	30	659	5819
P0ADY7	5	50S ribosomal protein L16	rplP	1	5	44.9	136	39.973	405510000	21	660	7539
P0ADZ0	2	50S ribosomal protein L23	rplW	1	2	19.0	100	5.7826	110050000	4	661	4587
P0ADZ4	6	30S ribosomal protein S15	rpsO	1	6	59.6	89	52.859	645030000	18	662	2908
P0ADZ7	6	UPF0092 membrane protein YajC	yajC	1	6	45.5	110	16.314	200680000	14	663	3120
P0AE01	3	tRNA (cytidine/uridine-2-O-)-methyltransferase TrmJ	trmJ	1	3	13.4	246	10.474	14054000	3	664	2058
P0AE06	14;1	Multidrug efflux pump subunit AcrA	acrA	2	14	44.3	397;385	75.67	175660000	19	665	1112
P0AE08	13	Alkyl hydroperoxide reductase subunit C	ahpC	1	13	71.7	187	129.0	1586600000	43	666	240
P0AE12	11	AMP nucleosidase	amn	1	11	45.2	484	40.3	57492000	14	667	2388
P0AE14	2	Protein AmpE	ampE	1	2	10.6	284	3.9306	5220000	2	668	1550
P0AE18	10	Methionine aminopeptidase	map	1	10	62.1	264	42.934	111270000	14	669	3149
P0AE22	3	Class B acid phosphatase	aphA	1	3	22.4	237	9.336	5582500	3	670	9438
P0AE34	1	Arginine ABC transporter permease protein ArtQ	artQ	1	1	7.1	238	10.174	4741200	1	671	2514
P0AE37	2	Arginine N-succinyltransferase	astA	1	2	6.1	344	5.0632	2077900	2	672	645
P0AE39	1	Transcriptional regulatory protein YpdB	ypdB	1	1	5.3	244	1.972	0	1	673	4731
P0AE45	1	UPF0053 inner membrane protein YtfL	ytfL	1	1	5.1	447	1.0982	1322200	1	674	10696
P0AE48	3	Gamma-glutamylcyclotransferase family protein YtfP	ytfP	1	3	29.2	113	9.9392	13741000	3	675	9214
P0AE52	2	Putative peroxiredoxin bcp	bcp	1	2	11.5	156	2.4032	1323900	2	676	10234
P0AE78	8	Magnesium and cobalt efflux protein CorC	corC	1	8	33.2	292	30.813	29962000	9	677	3564
P0AE82	11	Sensor protein CpxA	cpxA	1	11	28.9	457	17.263	18449000	10	678	496
P0AE88	9	Transcriptional regulatory protein CpxR	cpxR	1	9	47.0	232	39.798	157790000	14	679	1095
P0AE91	3	Protein CreA	creA	1	3	31.8	157	26.711	16869000	3	680	7284
P0AEA8	8	Siroheme synthase;Uroporphyrinogen-III C-methyltransferase;Precorrin-2 dehydrogenase;Sirohydrochlorin ferrochelatase	cysG	1	8	28.9	457	20.651	14199000	8	681	1223
P0AEB2	20	D-alanyl-D-alanine carboxypeptidase DacA	dacA	1	20	55.6	403	106.98	264520000	34	682	999
P0AEB5	3	Low conductance mechanosensitive channel YnaI	ynaI	1	3	13.4	343	9.3509	6059700	2	683	10404
P0AEC0	3	UPF0053 inner membrane protein YoaE	yoaE	1	3	8.1	518	10.755	5172600	2	684	5368
P0AEC3	6	Aerobic respiration control sensor protein ArcB	arcB	1	6	9.4	778	14.913	10461000	7	685	3591
P0AED0	8	Universal stress protein A	uspA	1	8	81.9	144	72.381	163120000	19	686	8641
P0AED5	2	Response regulator UvrY	uvrY	1	2	12.8	218	1.9222	6505400	2	687	6663
P0AED7	5	Succinyl-diaminopimelate desuccinylase	dapE	1	5	22.4	375	23.25	10301000	5	688	2034
P0AEE1	4	Protein DcrB	dcrB	1	4	28.6	185	24.64	36763000	5	689	2017
P0AEE3	4	Serine endoprotease DegS	degS	1	4	16.1	355	7.2286	6705400	4	690	7686
P0AEE5	15	D-galactose-binding periplasmic protein	mglB	1	15	54.5	332	90.905	356560000	24	691	212
P0AEF0	4	DNA replication protein DnaC	dnaC	1	4	13.9	245	5.2504	4552100	3	692	14900
P0AEF8	1	Dipeptide transport system permease protein DppB	dppB	1	1	2.9	339	2.3942	1124900	1	693	10133
P0AEG4	2	Thiol:disulfide interchange protein DsbA	dsbA	1	2	15.9	208	2.192	2747700	2	694	5
P0AEH1	6	Regulator of sigma-E protease RseP	rseP	1	6	18.0	450	10.192	10878000	5	695	1125
P0AEH3	1	Protein ElaA	elaA	1	1	5.9	153	2.1821	3541700	1	696	14692
P0AEH5	2	Protein ElaB	elaB	1	2	24.8	101	8.1543	18553000	2	697	17936
P0AEI1	11	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	miaB	1	11	37.1	474	63.783	61541000	12	698	244
P0AEI4	5	Ribosomal protein S12 methylthiotransferase RimO	rimO	1	5	17.2	441	13.716	12587000	5	699	6234
P0AEI6	1	Phosphatase NudJ	nudJ	1	1	14.4	153	7.238	3419500	1	700	1660
P0AEJ4	1	Osmolarity sensor protein EnvZ	envZ	1	1	3.1	450	3.321	0	1	701	4736
P0AEJ6	1	Ethanolamine ammonia-lyase heavy chain	eutB	1	1	2.6	453	3.126	882700	1	702	7737
P0AEK2	10	3-oxoacyl-[acyl-carrier-protein] reductase FabG	fabG	1	10	63.5	244	94.841	336360000	25	703	511
P0AEK4	14	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	fabI	1	14	61.1	262	66.512	683070000	47	704	1188
P0AEL6	1	Ferrienterobactin-binding periplasmic protein	fepB	1	1	4.1	318	3.3711	1249200	1	705	12875
P0AEM9	13	Cystine-binding periplasmic protein	fliY	1	13	57.9	266	49.099	61312000	15	706	2506
P0AEN1	7	NAD(P)H-flavin reductase	fre	1	7	43.3	233	24.695	36084000	9	707	3291
P0AEP3	10	UTP--glucose-1-phosphate uridylyltransferase	galU	1	10	45.4	302	46.318	84039000	10	708	439
P0AEQ3	11	Glutamine-binding periplasmic protein	glnH	1	11	55.6	248	64.996	263320000	20	709	332
P0AEQ6	1	Glutamine transport system permease protein GlnP	glnP	1	1	4.1	219	2.0636	4685900	1	710	22740
P0AER3	4	Glutamate/aspartate transport system permease protein GltJ	gltJ	1	4	20.7	246	21.922	15151000	5	711	149
P0AER5	3	Glutamate/aspartate transport system permease protein GltK	gltK	1	3	12.9	224	7.0296	3923400	3	712	865
P0AER8	1	Sodium/glutamate symport carrier protein	gltS	1	1	6.2	401	7.5392	4454700	2	713	8855
P0AES0	7	Bifunctional glutathionylspermidine synthetase/amidase;Glutathionylspermidine amidase;Glutathionylspermidine synthetase	gss	1	7	17.4	619	29.91	17563000	6	714	1900
P0AES2	7	Glucarate dehydratase	gudD	1	7	21.5	446	15.817	12478000	7	715	7320
P0AES4	28	DNA gyrase subunit A	gyrA	1	28	37.5	875	98.441	268960000	41	716	743
P0AES6	22	DNA gyrase subunit B	gyrB	1	22	35.9	804	102.31	196880000	27	717	648
P0AES9	3	Acid stress chaperone HdeA	hdeA	1	3	59.1	110	24.861	145900000	9	718	62
P0AET2	3	Acid stress chaperone HdeB	hdeB	1	3	43.5	108	25.192	35289000	6	719	1754
P0AET5	1	Protein HdeD	hdeD	1	1	3.7	190	1.1063	1042300	1	720	5827
P0AET8	10	7-alpha-hydroxysteroid dehydrogenase	hdhA	1	10	49.4	255	53.939	368890000	37	721	2665
P0AEU7	5	Chaperone protein Skp	skp	1	5	42.9	161	25.066	692840000	16	722	3398
P0AEV1	2	Regulator of RpoS	rssB	1	2	7.4	337	5.1405	2889300	2	723	846
P0AEW6	2	Inosine-guanosine kinase	gsk	1	2	6.2	434	7.7358	4459900	2	724	18450
P0AEW9	14	1-phosphofructokinase	fruK	1	14	54.5	312	118.29	634750000	34	725	225
P0AEX3	2	Alpha-ketoglutarate permease	kgtP	1	2	4.2	432	2.7105	1204800	2	726	568
P0AEX5	3	Probable phosphoribulokinase	prkB	1	3	20.4	289	12.843	7369500	3	727	8645
P0AEX9	15	Maltose-binding periplasmic protein	malE	1	15	47.7	396	60.68	77137000	16	728	894
P0AEY5	3	Modulator of drug activity B	mdaB	1	3	29.5	193	10.59	7733200	4	729	1832
P0AEZ3	12	Septum site-determining protein MinD	minD	1	12	50.7	270	66.282	178150000	18	730	581
P0AEZ9	6	Molybdenum cofactor biosynthesis protein B	moaB	1	6	41.2	170	28.977	86208000	10	731	5547
P0AF03	1	Molybdopterin adenylyltransferase	mog	1	1	6.2	195	2.6819	1312500	1	732	15776
P0AF06	1	Motility protein B	motB	1	1	2.9	308	3.2039	915340	0	733	7915
P0AF08	6	Protein mrp	mrp	1	6	25.7	369	35.406	53475000	10	734	1755
P0AF12	8	5-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN	1	8	60.3	232	41.881	180740000	11	735	344
P0AF18	14	N-acetylglucosamine-6-phosphate deacetylase	nagA	1	14	60.2	382	83.879	103360000	17	736	866
P0AF20	16	N-acetylglucosamine repressor	nagC	1	16	49.5	406	47.713	55103000	16	737	206
P0AF24	5	Ribonucleotide monophosphatase NagD	nagD	1	5	37.2	250	19.187	28495000	6	738	801
P0AF28	10	Nitrate/nitrite response regulator protein NarL	narL	1	10	51.4	216	23.801	73735000	12	739	1422
P0AF43	2	Uncharacterized protein YjbB	yjbB	1	2	6.4	543	2.2782	2933100	2	740	8671
P0AF48	3	UPF0047 protein YjbQ	yjbQ	1	3	34.1	138	12.939	7759400	3	741	7171
P0AF63	2	HTH-type transcriptional repressor NsrR	nsrR	1	2	10.6	141	1.1165	3629000	3	742	1004
P0AF70	3	Uncharacterized protein YjeI	yjeI	1	3	63.2	117	14.601	16589000	4	743	10441
P0AF93	3	2-iminobutanoate/2-iminopropanoate deaminase	ridA	1	3	57.8	128	6.1292	8541700	3	744	3568
P0AF98	2	Lipopolysaccharide export system permease protein LptF	lptF	1	2	8.7	366	6.5123	5323500	2	745	3212
P0AFA7	1	Na(+)/H(+) antiporter NhaB	nhaB	1	1	2.1	513	4.3508	2949900	1	746	5564
P0AFB1	2	Lipoprotein NlpI	nlpI	1	2	10.2	294	4.2039	3554900	2	747	11498
P0AFB5	3	Nitrogen regulation protein NR(II)	glnL	1	3	11.7	349	7.0037	3467300	2	748	12505
P0AFB8	1	Nitrogen regulation protein NR(I)	glnG	1	1	2.8	469	1.1038	735270	1	749	1866
P0AFC3	2	NADH-quinone oxidoreductase subunit A	nuoA	1	2	17.7	147	6.9637	20463000	3	750	14258
P0AFC7	9	NADH-quinone oxidoreductase subunit B	nuoB	1	9	43.2	220	70.444	59418000	9	751	5929
P0AFD4	2	NADH-quinone oxidoreductase subunit H	nuoH	1	2	7.7	325	8.2256	5654100	1	752	20435
P0AFD6	6	NADH-quinone oxidoreductase subunit I	nuoI	1	6	36.1	180	16.652	50673000	10	753	2739
P0AFE4	2	NADH-quinone oxidoreductase subunit K	nuoK	1	2	13.0	100	9.3771	4456800	2	754	16232
P0AFE8	2	NADH-quinone oxidoreductase subunit M	nuoM	1	2	7.7	509	3.5162	1864200	2	755	14284
P0AFF0	1	NADH-quinone oxidoreductase subunit N	nuoN	1	1	2.3	485	3.5062	4686300	1	756	7914
P0AFF2	3	Nucleoside permease NupC	nupC	1	3	6.8	400	11.44	8420000	4	757	7682
P0AFF6	21	Transcription termination/antitermination protein NusA	nusA	1	21	52.1	495	189.78	298320000	43	758	725
P0AFG0	10	Transcription termination/antitermination protein NusG	nusG	1	10	62.4	181	42.128	248370000	23	759	2258
P0AFG3	33	2-oxoglutarate dehydrogenase E1 component	sucA	1	33	54.2	933	187.45	531130000	67	760	1748
P0AFG6	15	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	sucB	1	15	50.6	405	157.17	955650000	43	761	3815
P0AFG8	51	Pyruvate dehydrogenase E1 component	aceE	1	51	63.5	887	323.31	2145400000	123	762	1546
P0AFH8	6	Osmotically-inducible protein Y	osmY	1	6	43.8	201	67.605	178480000	20	763	8157
P0AFI2	8	DNA topoisomerase 4 subunit A	parC	1	8	14.5	752	32.239	20898000	11	764	1555
P0AFI7	6	Pyridoxine/pyridoxamine 5-phosphate oxidase	pdxH	1	6	35.3	218	9.3412	20006000	7	765	3575
P0AFJ1	2	Protein PhnA	phnA	1	2	22.5	111	14.48	10808000	3	766	2917
P0AFJ5	1	Phosphate regulon transcriptional regulatory protein PhoB	phoB	1	1	4.8	229	4.0933	0	1	767	9961
P0AFJ7	5	Low-affinity inorganic phosphate transporter 1	pitA	1	5	17.2	499	31.642	33726000	6	768	2848
P0AFK0	19	Metalloprotease PmbA	pmbA	1	19	61.8	450	77.945	127270000	20	769	1752
P0AFK4	1	Spermidine/putrescine transport system permease protein PotB	potB	1	1	3.6	275	1.0979	1867200	1	770	11629
P0AFK9	3	Spermidine/putrescine-binding periplasmic protein	potD	1	3	11.8	348	3.4457	2962500	3	771	4560
